Date	Visiting Team	Visiting League	Visiting Team Game	Home Team	Home League	Home Team Game	Visiting Score	Home Score	Length in Outs	Park Code	Visit Bats	Visit Hits	Visit Doubles	Visit Triples	Visit Homeruns	Visit RBI	Visit Putouts	Visit Assist	Visit Errors	Visit Passed Balls	Visit Double Plays	Visit Tripple Plays	Home bats	Home Hits	Home Doubles	Home Triples	Home Homeruns	Home RBI	Home Putouts	Home Assist	Home Errors	Home Passed Balls	Home Double Plays	Home Triple Plays
20160520	ATL	NL	41	PHI	NL	42	7	1	54	PHI13	36	8	1	0	3	7	27	7	0	0	0	0	33	6	2	0	0	1	27	12	2	0	1	0
20160520	COL	NL	41	PIT	NL	41	1	2	51	PIT08	35	12	0	0	1	1	24	6	1	0	0	0	32	8	2	1	0	2	27	10	0	0	2	0
20160520	LAN	NL	43	SDN	NL	43	6	7	51	SAN02	36	11	3	0	2	6	24	7	0	1	0	0	29	7	1	0	3	7	27	13	0	0	0	0
20160520	CHN	NL	40	SFN	NL	44	8	1	54	SFO03	37	11	1	0	3	8	27	7	0	0	0	0	33	6	1	0	0	1	27	13	0	0	0	0
20160520	ARI	NL	44	SLN	NL	42	11	7	54	STL10	38	15	2	0	2	11	27	13	2	0	0	0	38	11	3	0	0	7	27	14	1	0	3	0
20160521	BAL	AL	41	ANA	AL	43	3	1	54	ANA01	33	5	1	0	1	3	27	12	0	0	1	0	35	9	1	0	0	1	27	8	0	1	0	0
20160521	CLE	AL	40	BOS	AL	43	1	9	51	BOS07	30	2	1	0	1	1	24	11	0	0	0	0	37	13	4	0	2	9	27	10	2	0	0	0
20160521	KCA	AL	42	CHA	AL	43	2	1	54	CHI12	32	8	0	0	1	2	27	13	1	0	2	0	32	7	1	0	0	0	27	8	0	0	1	0
20160521	TBA	AL	40	DET	AL	42	4	5	51	DET05	33	6	2	1	1	3	24	6	0	0	0	0	31	8	0	0	3	5	27	5	0	1	0	0
20160521	TEX	AL	43	HOU	AL	44	2	1	54	HOU03	32	6	2	0	1	2	27	11	0	0	1	0	28	3	0	0	1	1	27	8	0	0	0	0
20160521	TOR	AL	45	MIN	AL	42	3	5	51	MIN04	31	6	1	0	2	3	24	6	0	0	1	0	27	4	2	0	1	5	27	10	0	0	2	0
20160521	NYA	AL	42	OAK	AL	44	5	1	54	OAK01	34	8	2	0	0	5	27	7	0	0	0	0	32	6	0	0	0	1	27	10	1	1	1	0
20160521	SEA	AL	42	CIN	NL	43	4	0	54	CIN09	33	6	0	0	2	4	27	11	0	0	1	0	30	4	0	0	0	0	27	10	1	0	0	0
20160521	WAS	NL	43	MIA	NL	42	2	3	51	MIA02	32	8	0	0	0	2	24	10	1	1	0	0	33	10	2	1	1	3	27	7	0	0	3	0
20160521	MIL	NL	43	NYN	NL	42	4	5	52	NYC20	32	7	2	0	1	4	25	11	0	0	1	0	31	9	1	0	2	5	27	2	0	0	0	0
20160521	ATL	NL	42	PHI	NL	43	2	0	54	PHI13	31	6	2	0	0	2	27	8	0	0	0	0	29	2	0	0	0	0	27	8	0	0	0	0
20160521	COL	NL	42	PIT	NL	42	5	1	54	PIT08	34	6	1	0	1	4	27	14	1	0	1	0	34	9	2	0	0	1	27	15	3	0	1	0
20160521	LAN	NL	44	SDN	NL	44	2	3	65	SAN02	36	4	0	0	1	2	32	3	1	1	0	0	35	5	1	0	0	3	33	13	0	0	1	0
20160521	CHN	NL	41	SFN	NL	45	3	5	51	SFO03	36	10	1	0	2	3	24	7	0	0	0	0	31	9	2	0	1	5	27	9	0	0	0	0
20160521	ARI	NL	45	SLN	NL	43	2	6	51	STL10	35	8	1	0	1	2	24	9	1	0	0	0	35	10	3	0	3	6	27	15	1	0	1	0
20160522	BAL	AL	42	ANA	AL	44	2	10	51	ANA01	31	5	0	0	1	2	24	11	1	0	1	0	37	13	3	0	1	10	27	5	0	0	0	0
20160522	CLE	AL	41	BOS	AL	44	2	5	51	BOS07	33	6	2	0	0	2	24	6	0	0	0	0	36	12	3	0	1	5	27	6	0	1	0	0
20160522	KCA	AL	43	CHA	AL	44	2	3	51	CHI12	33	8	1	0	0	2	24	10	0	0	1	0	29	7	2	0	1	3	27	8	0	1	1	0
20160522	TBA	AL	41	DET	AL	43	4	9	51	DET05	36	10	1	0	2	4	24	8	0	0	1	0	37	13	3	1	2	9	27	10	0	0	1	0
20160522	TEX	AL	44	HOU	AL	45	9	2	54	HOU03	37	13	4	0	1	9	27	8	1	0	0	0	33	5	1	0	1	2	27	13	0	1	2	0
20160522	TOR	AL	46	MIN	AL	43	3	1	54	MIN04	36	9	3	0	2	3	27	13	0	0	1	0	29	3	1	0	0	1	27	6	1	0	1	0
20160522	NYA	AL	43	OAK	AL	45	5	4	54	OAK01	35	10	1	0	2	5	27	12	2	0	0	0	35	6	3	0	0	4	27	13	1	0	1	0
20160522	SEA	AL	43	CIN	NL	44	5	4	54	CIN09	36	12	1	0	0	5	27	6	0	0	1	0	32	8	2	0	1	4	27	14	2	0	1	0
20160522	WAS	NL	44	MIA	NL	43	8	2	54	MIA02	32	10	2	1	0	8	27	9	0	1	1	0	32	6	1	0	1	2	27	15	1	0	1	0
20160522	MIL	NL	44	NYN	NL	43	1	3	51	NYC20	33	8	0	0	0	1	24	2	0	0	0	0	30	6	1	0	1	3	27	12	1	0	1	0
20160522	ATL	NL	43	PHI	NL	44	0	5	51	PHI13	31	6	0	0	0	0	24	13	0	0	1	0	35	13	1	2	1	5	27	12	0	0	1	0
20160522	LAN	NL	45	SDN	NL	45	9	5	102	SAN02	65	16	2	0	2	7	51	22	1	0	0	0	59	9	0	2	0	5	51	14	0	0	1	0
20160522	CHN	NL	42	SFN	NL	46	0	1	51	SFO03	30	3	0	0	0	0	24	7	0	0	0	0	28	4	2	0	0	1	27	12	0	0	0	0
20160522	ARI	NL	46	SLN	NL	44	7	2	54	STL10	37	13	2	0	0	6	27	11	0	0	0	0	32	6	2	0	1	2	27	17	1	0	1	0
20160523	CLE	AL	42	CHA	AL	45	6	7	51	CHI12	33	7	3	0	3	6	24	10	2	0	1	0	34	10	2	0	2	7	27	11	0	0	1	0
20160523	CLE	AL	43	CHA	AL	46	5	1	54	CHI12	33	7	1	0	3	5	27	9	1	0	0	0	33	6	1	1	0	1	27	7	0	0	1	0
20160523	PHI	NL	45	DET	AL	44	4	5	51	DET05	36	12	1	0	2	4	24	9	1	0	1	0	34	12	2	0	4	5	27	13	1	0	2	0
20160523	KCA	AL	44	MIN	AL	44	10	4	54	MIN04	41	17	5	1	0	10	27	12	1	0	3	0	36	12	1	0	1	3	27	8	1	0	1	0
20160523	OAK	AL	46	SEA	AL	44	5	0	54	SEA03	36	7	1	0	1	5	27	11	0	0	3	0	33	9	0	0	0	0	27	7	2	0	0	0
20160523	ANA	AL	45	TEX	AL	45	2	0	54	ARL02	33	9	2	0	1	2	27	6	1	0	1	0	33	7	1	0	0	0	27	10	0	0	2	0
20160523	CIN	NL	45	LAN	NL	46	0	1	51	LOS03	27	2	1	0	0	0	24	12	3	0	4	0	26	5	0	0	0	0	27	11	0	0	1	0
20160523	TBA	AL	42	MIA	NL	44	6	7	51	MIA02	37	12	2	0	2	6	24	13	0	0	2	0	35	14	2	0	1	7	27	6	0	0	1	0
20160523	COL	NL	43	PIT	NL	43	3	6	51	PIT08	33	7	2	0	0	3	24	11	1	0	1	0	30	7	0	0	0	4	27	9	0	0	0	0
20160523	SDN	NL	46	SFN	NL	47	0	1	53	SFO03	29	2	0	0	0	0	26	14	1	0	0	0	29	5	2	0	0	1	27	14	0	0	0	0
20160523	CHN	NL	43	SLN	NL	45	3	4	53	STL10	35	9	0	0	0	3	26	6	1	0	1	0	29	5	0	0	2	4	27	9	0	0	1	0
20160523	NYN	NL	44	WAS	NL	45	7	1	54	WAS11	36	11	0	0	3	7	27	9	0	0	1	0	32	6	0	0	0	1	27	9	0	0	1	0
20160524	COL	NL	44	BOS	AL	45	3	8	51	BOS07	31	6	0	2	1	3	24	10	1	0	0	0	35	12	3	1	0	7	27	9	0	0	1	0
20160524	CLE	AL	44	CHA	AL	47	6	2	54	CHI12	35	10	0	1	1	6	27	12	0	0	1	0	32	6	3	0	1	2	27	14	0	0	1	0
20160524	PHI	NL	46	DET	AL	45	1	3	51	DET05	30	5	2	0	0	1	24	12	0	0	0	0	29	7	2	0	0	3	27	4	0	0	1	0
20160524	BAL	AL	43	HOU	AL	46	2	3	75	HOU03	47	8	2	0	2	2	36	6	0	0	1	0	43	8	1	1	1	3	39	12	1	0	1	0
20160524	KCA	AL	45	MIN	AL	45	7	4	54	MIN04	39	13	4	0	1	5	27	8	1	0	1	0	33	7	2	0	0	2	27	10	2	0	2	0
20160524	TOR	AL	47	NYA	AL	44	0	6	51	NYC21	28	2	0	0	0	0	24	7	0	2	0	0	31	8	1	1	1	6	27	12	0	0	0	0
20160524	OAK	AL	47	SEA	AL	45	5	6	53	SEA03	35	9	4	0	1	5	26	12	0	0	2	0	34	11	3	0	2	6	27	10	0	0	0	0
20160524	ANA	AL	46	TEX	AL	46	1	4	51	ARL02	32	7	1	0	0	1	24	13	0	0	1	0	29	7	1	0	1	3	27	7	0	0	2	0
20160524	MIL	NL	45	ATL	NL	44	2	1	54	ATL02	31	4	0	0	1	2	27	7	1	0	1	0	29	5	1	1	0	1	27	8	0	0	0	0
20160524	CIN	NL	46	LAN	NL	47	2	8	51	LOS03	30	3	2	0	1	2	24	8	3	0	1	0	35	11	2	0	0	6	27	6	0	0	0	0
20160524	TBA	AL	43	MIA	NL	45	4	3	54	MIA02	32	9	1	0	0	4	27	10	2	0	1	0	36	8	2	0	1	3	27	13	1	0	1	0
20160524	ARI	NL	47	PIT	NL	44	1	12	51	PIT08	31	6	1	0	0	1	24	17	2	0	1	0	38	17	2	0	1	11	27	12	0	0	2	0
20160524	SDN	NL	47	SFN	NL	48	2	8	51	SFO03	32	9	2	0	1	2	24	15	1	0	1	0	31	9	3	1	1	8	27	11	1	1	1	0
20160524	CHN	NL	44	SLN	NL	46	12	3	54	STL10	41	15	4	1	1	12	27	10	1	0	2	0	32	7	3	0	0	3	27	10	2	0	2	0
20160524	NYN	NL	45	WAS	NL	46	4	7	51	WAS11	32	5	1	0	2	4	24	11	0	0	1	0	33	11	1	0	5	7	27	5	0	0	0	0
20160525	COL	NL	45	BOS	AL	46	3	10	51	BOS07	36	10	0	0	0	2	24	8	0	0	0	0	37	13	4	2	1	10	27	12	0	4	0	0
20160525	CLE	AL	45	CHA	AL	48	4	3	54	CHI12	34	8	0	2	0	4	27	6	3	1	0	0	36	9	0	0	1	2	27	10	0	0	0	0
20160525	PHI	NL	47	DET	AL	46	8	5	54	DET05	38	12	2	0	2	7	27	11	1	0	0	0	37	9	1	1	0	5	27	7	3	0	0	0
20160525	BAL	AL	44	HOU	AL	47	3	4	51	HOU03	38	11	5	0	0	2	24	12	4	0	1	0	32	8	2	0	2	4	27	5	1	0	0	0
20160525	KCA	AL	46	MIN	AL	46	5	7	51	MIN04	36	11	3	1	0	4	24	9	2	0	1	0	34	12	1	0	3	7	27	12	0	0	2	0
20160525	TOR	AL	48	NYA	AL	45	8	4	54	NYC21	38	11	2	0	3	8	27	7	0	0	0	0	33	6	0	0	3	4	27	7	1	0	0	0
20160525	OAK	AL	48	SEA	AL	46	3	13	51	SEA03	34	10	2	0	1	3	24	11	0	0	1	0	40	17	3	0	4	13	27	10	0	0	1	0
20160525	MIA	NL	46	TBA	AL	44	4	3	54	STP01	41	13	3	0	0	4	27	10	0	0	2	0	31	9	1	0	1	3	27	9	2	0	0	0
20160525	ANA	AL	47	TEX	AL	47	9	15	51	ARL02	38	14	3	0	1	9	24	12	2	0	0	0	40	18	3	0	1	15	27	7	0	0	0	0
20160525	MIL	NL	46	ATL	NL	45	3	2	78	ATL02	45	11	3	0	0	3	39	13	0	0	0	0	46	9	0	0	1	2	39	14	0	0	0	0
20160525	CIN	NL	47	LAN	NL	48	1	3	51	LOS03	30	4	0	1	0	1	24	7	0	0	0	0	27	3	0	0	1	3	27	7	0	0	0	0
20160525	ARI	NL	48	PIT	NL	45	4	5	51	PIT08	34	9	3	0	2	4	24	12	1	0	0	0	36	11	3	0	2	5	27	11	0	0	2	0
20160525	SDN	NL	48	SFN	NL	49	3	4	59	SFO03	35	9	2	0	1	3	29	10	1	0	1	0	39	10	2	1	0	4	30	12	0	0	2	0
20160525	CHN	NL	45	SLN	NL	47	9	8	54	STL10	36	10	1	0	1	9	27	10	1	0	0	0	41	13	1	0	3	8	27	11	1	0	2	0
20160525	NYN	NL	46	WAS	NL	47	2	0	54	WAS11	31	5	0	0	1	2	27	12	0	0	0	0	32	6	0	0	0	0	27	10	2	0	2	0
20160526	COL	NL	46	BOS	AL	47	8	2	54	BOS07	38	12	2	0	3	8	27	6	0	0	0	0	32	6	2	0	1	2	27	7	1	0	1	0
20160526	BAL	AL	45	HOU	AL	48	2	4	51	HOU03	33	5	0	0	1	2	24	8	1	0	0	0	31	6	1	0	3	4	27	7	1	1	0	0
20160526	TOR	AL	49	NYA	AL	46	3	1	54	NYC21	34	6	1	0	0	3	27	10	0	0	1	0	30	4	0	0	1	1	27	5	1	0	0	0
20160526	MIA	NL	47	TBA	AL	45	9	1	54	STP01	41	15	2	0	2	9	27	4	0	0	0	0	34	7	0	0	1	1	27	11	1	0	1	0
20160526	MIL	NL	47	ATL	NL	46	6	2	54	ATL02	35	10	3	1	2	6	27	8	0	0	1	0	34	8	2	0	1	2	27	10	0	0	1	0
20160526	ARI	NL	49	PIT	NL	46	3	8	51	PIT08	38	13	3	0	0	3	24	9	1	0	0	0	37	12	5	0	1	8	27	13	1	0	2	0
20160526	SLN	NL	48	WAS	NL	48	1	2	51	WAS11	31	6	0	0	1	1	24	10	0	0	1	0	30	7	0	0	2	2	27	13	1	0	3	0
20160527	HOU	AL	49	ANA	AL	48	2	7	51	ANA01	34	8	0	0	0	2	24	6	0	0	0	0	33	9	4	0	1	7	27	6	0	0	0	0
20160527	BAL	AL	46	CLE	AL	46	6	4	54	CLE08	38	13	3	0	1	6	27	9	0	0	2	0	33	10	4	0	2	4	27	10	0	0	1	0
20160527	CHA	AL	49	KCA	AL	47	5	7	51	KAN06	35	8	0	0	2	5	24	9	0	0	1	0	34	13	1	0	1	7	27	4	0	0	0	0
20160527	DET	AL	47	OAK	AL	49	4	1	54	OAK01	36	11	3	2	1	4	27	12	0	0	0	0	32	5	1	1	0	1	27	9	0	0	1	0
20160527	MIN	AL	47	SEA	AL	47	7	2	54	SEA03	36	10	3	0	2	7	27	8	0	0	0	0	32	5	1	1	1	2	27	8	0	0	1	0
20160527	NYA	AL	47	TBA	AL	46	4	1	54	STP01	31	4	0	0	2	4	27	7	0	1	0	0	32	4	1	0	1	1	27	9	2	0	0	0
20160527	PIT	NL	47	TEX	AL	48	9	1	54	ARL02	41	14	0	0	4	9	27	12	0	0	0	0	37	10	1	0	1	1	27	7	1	0	1	0
20160527	BOS	AL	48	TOR	AL	50	5	7	51	TOR02	33	7	1	0	0	5	24	4	0	0	0	0	34	11	2	0	3	7	27	12	1	0	2	0
20160527	SDN	NL	49	ARI	NL	50	10	3	54	PHO01	43	18	3	0	4	10	27	8	1	0	0	0	34	6	0	0	2	3	27	6	0	0	1	0
20160527	MIA	NL	48	ATL	NL	47	2	4	51	ATL02	33	8	2	0	0	2	24	8	0	0	0	0	36	14	2	0	0	4	27	16	0	0	1	0
20160527	PHI	NL	48	CHN	NL	46	2	6	51	CHI11	35	10	1	0	0	2	24	9	1	0	1	0	33	10	1	1	3	6	27	9	2	0	2	0
20160527	SFN	NL	50	COL	NL	47	2	5	51	DEN02	34	7	1	1	0	2	24	14	0	0	1	0	33	11	5	0	0	5	27	12	2	0	1	0
20160527	CIN	NL	48	MIL	NL	48	5	9	51	MIL06	32	6	0	0	2	5	24	11	0	1	1	0	35	14	3	0	3	9	27	11	1	0	0	0
20160527	LAN	NL	49	NYN	NL	47	5	6	51	NYC20	31	8	1	0	0	5	24	4	0	0	0	0	33	9	2	0	3	6	27	10	1	0	3	0
20160527	SLN	NL	49	WAS	NL	49	6	2	54	WAS11	30	4	0	0	2	6	27	13	2	0	2	0	34	8	1	0	1	1	27	9	0	0	1	0
20160528	HOU	AL	50	ANA	AL	49	4	2	54	ANA01	32	9	1	0	1	4	27	12	0	0	0	0	30	3	0	0	2	2	27	8	0	0	2	0
20160528	BAL	AL	47	CLE	AL	47	4	11	51	CLE08	35	10	6	0	0	3	24	10	4	0	1	0	39	13	1	0	0	8	27	7	0	0	1	0
20160528	CHA	AL	50	KCA	AL	48	7	8	53	KAN06	39	11	2	0	2	6	26	9	0	0	0	0	38	12	5	0	0	8	27	10	2	0	0	0
20160528	DET	AL	48	OAK	AL	50	3	12	51	OAK01	31	6	2	0	1	2	24	8	0	0	1	0	39	17	4	1	3	12	27	14	1	1	1	0
20160528	MIN	AL	48	SEA	AL	48	6	5	54	SEA03	36	11	0	0	3	6	27	10	1	1	3	0	36	14	1	0	2	3	27	8	0	0	1	0
20160528	NYA	AL	48	TBA	AL	47	5	9	51	STP01	37	12	0	0	1	5	24	7	0	0	0	0	35	13	6	1	2	9	27	10	0	0	1	0
20160528	PIT	NL	48	TEX	AL	49	2	5	51	ARL02	35	7	0	1	0	2	24	8	0	0	0	0	33	9	2	1	2	5	27	10	2	0	0	0
20160528	BOS	AL	49	TOR	AL	51	9	10	53	TOR02	41	15	6	0	3	9	26	13	3	0	2	0	39	13	5	1	1	7	27	9	2	0	1	0
20160528	SDN	NL	50	ARI	NL	51	7	8	51	PHO01	34	10	4	0	1	6	24	12	1	0	1	0	33	10	2	1	1	7	27	18	1	0	2	0
20160528	MIA	NL	49	ATL	NL	48	2	7	51	ATL02	34	7	0	1	0	2	24	9	2	0	0	0	30	6	1	1	1	6	27	10	1	1	0	0
20160528	PHI	NL	49	CHN	NL	47	1	4	51	CHI11	31	5	2	0	0	0	24	9	0	0	0	0	30	8	3	0	1	4	27	13	0	0	0	0
20160528	SFN	NL	51	COL	NL	48	10	5	54	DEN02	40	16	4	0	2	10	27	12	1	0	1	0	35	9	2	1	1	5	27	10	1	0	2	0
20160528	CIN	NL	49	MIL	NL	49	7	6	54	MIL06	37	11	4	0	1	7	27	13	1	0	2	0	32	7	0	1	1	6	27	13	0	0	1	0
20160528	LAN	NL	50	NYN	NL	48	9	1	54	NYC20	39	14	3	0	5	9	27	10	0	0	1	0	29	3	0	0	1	1	27	14	0	0	1	0
20160528	SLN	NL	50	WAS	NL	50	9	4	54	WAS11	37	12	5	1	1	9	27	11	0	0	1	0	33	7	0	0	3	4	27	8	0	0	1	0
20160529	HOU	AL	51	ANA	AL	50	8	6	78	ANA01	47	14	1	0	2	7	39	19	2	0	2	0	47	12	2	1	1	5	39	15	1	0	4	0
20160529	BAL	AL	48	CLE	AL	48	6	4	54	CLE08	34	8	3	0	2	6	27	10	1	0	1	0	34	8	2	0	3	4	27	8	0	0	0	0
20160529	CHA	AL	51	KCA	AL	49	4	5	51	KAN06	33	9	1	0	0	4	24	7	0	0	1	0	32	11	2	0	1	5	27	13	0	0	1	0
20160529	DET	AL	49	OAK	AL	51	2	4	51	OAK01	31	5	0	0	0	2	24	8	1	0	1	0	32	9	1	0	0	3	27	4	0	0	1	0
20160529	MIN	AL	49	SEA	AL	49	5	4	54	SEA03	33	7	1	0	3	5	27	14	0	0	2	0	32	7	1	0	2	3	27	9	0	0	1	0
20160529	NYA	AL	49	TBA	AL	48	2	1	54	STP01	28	1	0	0	1	2	27	4	1	0	0	0	34	6	1	0	0	1	27	12	1	0	1	0
20160529	PIT	NL	49	TEX	AL	50	2	6	51	ARL02	36	8	4	0	1	2	24	9	1	0	1	0	29	7	1	0	2	5	27	16	1	0	0	0
20160529	BOS	AL	50	TOR	AL	52	5	3	66	TOR02	40	9	1	1	0	5	33	7	0	0	0	0	42	10	0	0	2	3	33	15	0	0	1	0
20160529	SDN	NL	51	ARI	NL	52	3	6	51	PHO01	32	5	2	0	1	3	24	7	0	0	1	0	33	9	1	1	1	6	27	9	0	0	0	0
20160529	MIA	NL	50	ATL	NL	49	7	3	54	ATL02	37	10	3	0	2	7	27	11	1	0	1	0	28	3	1	0	0	3	27	10	1	0	1	0
20160529	PHI	NL	50	CHN	NL	48	2	7	51	CHI11	31	6	1	0	2	2	24	9	1	0	2	0	32	10	0	0	2	7	27	11	0	0	2	0
20160529	SFN	NL	52	COL	NL	49	8	3	54	DEN02	39	17	8	0	1	7	27	8	1	0	2	0	34	8	2	0	2	3	27	16	2	0	2	0
20160529	CIN	NL	50	MIL	NL	50	4	5	51	MIL06	32	9	1	0	1	3	24	9	0	0	2	0	27	8	2	1	0	5	27	14	0	0	2	0
20160529	LAN	NL	51	NYN	NL	49	4	2	54	NYC20	37	9	1	0	0	4	27	9	0	0	0	0	32	5	2	1	1	2	27	7	2	0	1	0
20160529	SLN	NL	51	WAS	NL	51	2	10	51	WAS11	35	9	0	0	1	2	24	7	0	0	1	0	35	12	2	0	3	10	27	4	0	0	0	0
20160530	DET	AL	50	ANA	AL	51	1	5	51	ANA01	30	4	1	0	0	1	24	7	1	0	0	0	30	6	0	0	0	4	27	9	0	0	0	0
20160530	BOS	AL	51	BAL	AL	49	7	2	54	BAL12	37	11	2	1	3	7	27	11	0	1	1	0	29	4	1	1	0	2	27	11	0	0	0	0
20160530	TEX	AL	51	CLE	AL	49	9	2	54	CLE08	38	11	2	0	2	8	27	13	0	0	4	0	34	11	1	0	2	2	27	14	4	0	2	0
20160530	TBA	AL	49	KCA	AL	50	2	6	51	KAN06	32	5	0	0	0	2	24	16	3	0	3	0	32	10	1	0	1	5	27	9	1	0	0	0
20160530	MIN	AL	50	OAK	AL	52	2	3	51	OAK01	31	8	0	0	0	2	24	14	0	0	2	0	26	7	2	0	1	3	27	8	0	0	2	0
20160530	SDN	NL	52	SEA	AL	50	3	9	51	SEA03	35	9	3	0	0	3	24	10	1	0	1	0	33	10	3	0	2	9	27	12	2	0	1	0
20160530	NYA	AL	50	TOR	AL	53	2	4	51	TOR02	30	5	2	0	1	2	24	11	0	0	0	0	30	8	4	0	1	4	27	9	0	0	2	0
20160530	HOU	AL	52	ARI	NL	53	8	3	54	PHO01	36	13	2	1	0	7	27	12	0	0	0	0	32	5	0	1	2	3	27	12	2	1	2	0
20160530	SFN	NL	53	ATL	NL	50	3	5	51	ATL02	33	6	0	0	1	2	24	8	1	0	0	0	30	6	1	1	0	5	27	9	2	0	1	0
20160530	LAN	NL	52	CHN	NL	49	0	2	51	CHI11	28	1	0	0	0	0	24	6	1	0	1	0	30	8	1	0	0	2	27	8	0	0	0	0
20160530	CIN	NL	51	COL	NL	50	11	8	54	DEN02	42	17	3	0	5	11	27	9	0	0	1	0	37	11	3	0	2	8	27	12	0	0	0	0
20160530	PIT	NL	50	MIA	NL	51	10	0	54	MIA02	39	14	3	0	2	10	27	13	0	0	2	0	28	3	0	0	0	0	27	8	0	0	1	0
20160530	SLN	NL	52	MIL	NL	51	6	0	54	MIL06	39	12	3	0	1	4	27	9	2	0	3	0	30	5	0	0	0	0	27	11	1	1	1	0
20160530	CHA	AL	52	NYN	NL	50	0	1	51	NYC20	27	2	0	0	0	0	24	5	0	0	1	0	29	7	1	0	1	1	27	9	0	0	1	0
20160530	WAS	NL	52	PHI	NL	51	4	3	54	PHI13	31	5	1	1	1	4	27	13	0	0	1	0	31	6	2	0	1	3	27	9	0	0	1	0
20160531	DET	AL	51	ANA	AL	52	9	11	51	ANA01	34	8	1	0	5	9	24	13	0	0	4	0	34	17	3	0	4	11	27	7	0	0	0	0
20160531	BOS	AL	52	BAL	AL	50	6	2	54	BAL12	37	10	1	0	4	6	27	5	0	1	0	0	34	7	3	0	0	2	27	9	1	0	0	0
20160531	TEX	AL	52	CLE	AL	50	7	3	54	CLE08	37	11	2	0	2	7	27	14	0	0	2	0	33	8	0	0	1	3	27	8	0	1	1	0
20160531	TBA	AL	50	KCA	AL	51	5	10	51	KAN06	40	13	3	1	1	5	24	16	0	0	1	0	39	18	4	0	2	10	27	5	0	0	0	0
20160531	MIN	AL	51	OAK	AL	53	4	7	51	OAK01	38	12	6	0	0	4	24	7	1	0	0	0	36	12	3	1	1	7	27	9	0	0	1	0
20160531	SDN	NL	53	SEA	AL	51	4	16	51	SEA03	33	7	0	0	3	4	24	11	0	0	1	0	37	14	0	0	5	16	27	11	0	0	1	0
20160531	NYA	AL	51	TOR	AL	54	1	4	51	TOR02	33	6	2	0	0	1	24	12	0	0	3	0	27	7	1	0	1	4	27	7	0	0	0	0
20160531	HOU	AL	53	ARI	NL	54	8	5	54	PHO01	35	12	2	0	2	8	27	12	1	0	1	0	35	9	1	0	0	4	27	12	0	0	3	0
20160531	SFN	NL	54	ATL	NL	51	4	0	54	ATL02	28	5	1	1	0	4	27	10	0	0	1	0	27	1	0	0	0	0	27	13	0	0	2	0
20160531	LAN	NL	53	CHN	NL	50	5	0	54	CHI11	34	8	0	0	1	5	27	5	0	0	0	0	27	1	0	0	0	0	27	12	2	0	1	0
20160531	CIN	NL	52	COL	NL	51	4	17	51	DEN02	31	7	1	1	2	4	24	10	0	0	2	0	39	19	7	0	7	17	27	17	1	0	4	0
20160531	PIT	NL	51	MIA	NL	52	1	3	51	MIA02	28	5	0	0	0	1	24	11	0	0	1	0	34	10	1	0	0	2	27	12	0	0	1	0
20160531	SLN	NL	53	MIL	NL	52	10	3	54	MIL06	37	14	2	2	1	9	27	11	0	0	1	0	32	7	3	0	1	3	27	15	0	0	2	0
20160531	CHA	AL	53	NYN	NL	51	6	4	54	NYC20	37	8	0	0	2	6	27	7	2	0	0	0	34	8	0	0	1	4	27	12	3	0	1	0
20160531	WAS	NL	53	PHI	NL	52	5	1	54	PHI13	35	8	1	0	4	5	27	9	0	0	2	0	29	4	1	1	0	1	27	8	1	0	1	0
20160601	DET	AL	52	ANA	AL	53	3	0	54	ANA01	37	11	2	0	0	3	27	7	0	0	0	0	29	2	1	0	0	0	27	10	1	0	2	0
20160601	BOS	AL	53	BAL	AL	51	9	13	51	BAL12	40	15	2	0	5	9	24	8	1	0	0	0	37	14	4	0	0	12	27	12	1	0	1	0
20160601	TEX	AL	53	CLE	AL	51	4	5	63	CLE08	39	8	1	0	1	4	30	13	0	0	0	0	40	10	4	0	1	5	33	12	0	0	1	0
20160601	ARI	NL	55	HOU	AL	54	4	5	65	HOU03	37	8	1	0	1	3	32	11	1	0	0	0	40	9	3	1	2	5	33	13	0	0	1	0
20160601	TBA	AL	51	KCA	AL	52	3	6	51	KAN06	35	9	4	0	1	3	24	8	1	0	0	0	33	11	2	0	0	5	27	8	0	0	0	0
20160601	MIN	AL	52	OAK	AL	54	1	5	51	OAK01	31	6	1	0	0	1	24	10	0	0	1	0	32	11	3	0	1	5	27	8	0	0	1	0
20160601	NYA	AL	52	TOR	AL	55	0	7	51	TOR02	34	7	1	0	0	0	24	12	2	0	2	0	34	12	2	0	0	6	27	11	1	0	0	0
20160601	SFN	NL	55	ATL	NL	52	4	5	63	ATL02	39	8	1	0	1	4	30	14	0	0	2	0	35	7	1	2	1	3	33	14	1	0	0	0
20160601	LAN	NL	54	CHN	NL	51	1	2	51	CHI11	31	4	1	0	1	1	24	5	0	0	0	0	26	3	0	0	1	2	27	12	0	0	0	0
20160601	CIN	NL	53	COL	NL	52	7	2	54	DEN02	36	10	3	0	1	6	27	15	1	0	2	0	32	7	1	0	0	2	27	8	2	0	1	0
20160601	PIT	NL	52	MIA	NL	53	2	3	51	MIA02	29	4	1	0	0	2	24	8	1	0	1	0	32	7	3	0	0	2	27	7	0	0	2	0
20160601	SLN	NL	54	MIL	NL	53	1	3	51	MIL06	30	4	0	0	1	1	24	9	0	0	0	0	30	6	0	0	1	3	27	9	0	0	1	0
